35 36 556 1011 206 1 3 61 321 164 2 1877 5 511 18 8 1 36 1099 271 1 823 1899 77 38 10 1650 2296 7 16 1 65 883 133 493 1 38 155 25 226 3 128 65 	4
0 1613 627 28 1213 18 2999 14 3 1176 13 0 78 1573 11 0 1028 1807 7 18 0 559 140 19 251 2 125 493 4 1262 14 47 59 3 19 507 26 293 17 23 21 214 0 236 494 	2
17 127 4 12 280 0 262 157 11 3 448 63 6 2 783 1103 77 642 11 3 105 19 4 160 2 392 9 84 4 1013 52 5297 27 1050 188 36 89 1625 2710 18 59 15 132 84 4 85 30 2871 11 32 386 30 129 557 387 41 4 15 171 26 2927 30 1050 188 2703 	4
16 24 274 1289 10 0 766 245 23 0 88 245 4 45 29 36 6533 2047 4 154 0 24 14 249 15 993 0 4353 5 8173 352 29 15 102 11 194 32 267 32 7 2 219 415 291 46 57 7 400 13 0 1005 5 46 8554 57 1 2284 29 9143 7 2 2445 352 29 775 11 315 73 4 248 51 10 190 3 81 19 2 358 7674 535 1 529 251 3313 41 4 78 200 18 46 100 14 3 19 111 593 259 394 83 1281 54 59 17 19 4 467 	5
59 61 3 128 16 7 225 3 99 2 2438 356 1 56 170 3846 209 39 34 16 24 33 564 33 244 144 1049 0 446 354 425 9 0 5 46 1856 36 40 2137 1 36 398 39 124 3846 7 25 14 36 1049 69 229 2 74 329 1 234 51 17 19 62 563 9 2 147 9 55 479 0 3171 1049 45 75 329 86 92 2920 485 1 433 9 34 188 201 3 102 36 21 704 10 0 88 351 5 292 14 17 23 309 6400 1 32 7 2 433 1892 17 2434 1326 1789 1 3921 	5
26 31 52 187 98 10 190 3 298 4 248 358 889 4 36 33 368 1 3 90 0 3306 4878 13 3321 284 63 6 67 63 7 263 417 1 50 2334 98 7 1702 10 34 2 74 872 26 36 2 74 329 4 154 14 0 1181 7 76 1 530 31 2 630 39 555 11 15 917 671 1 15 19 4 45 0 1285 27 0 582 218 87 2 147 4 1653 263 417 50 25 1 76 24 	4
6 27 3565 141 187 118 1 19 4 128 0 24 1701 303 116 140 408 13 0 3902 141 273 141 117 796 0 1544 1 980 4683 9 176 77 21 267 2 233 356 5 980 44 1544 14 17 28 764 1 3 6 675 3027 0 980 168 2233 10 60 805 350 65 34 2 2180 83 259 13 1139 1572 122 0 2873 784 250 110 1011 1687 4320 46 224 7 273 577 224 75 16 53 5 419 2004 32 7 2 4061 2410 13 2 25 631 14 21 75 219 5 2 160 108 1670 171 9 148 341 1 578 0 119 10 5016 7 2 76 308 9 2 199 695 5823 3918 0 13 283 349 2552 60 1328 44 8588 56 19 319 64 10 0 157 	5
360 37 489 70 742 3 19 111 22 464 3 105 34 82 22 464 3 104 85 286 14 111 11 3 105 34 109 10 9 139 455 1 3 6 0 67 382 26 3 1390 283 3 69 45 25 57 71 961 59 0 651 459 37 1 6 40 783 1 5078 12 379 56 30 124 110 54 1269 211 523 825 0 379 779 18 2 940 803 430 27 0 114 0 332 53 0 651 120 459 37 127 110 4 143 0 107 93 441 48 105 128 2 939 1 39 5243 27 37 254 3 61 349 13 11 8 6 67 2 3074 90 0 139 1345 311 198 13 481 1 2 1618 1 8 127 41 40 561 1703 79 0 481 28 44 0 34 17 367 34 2639 936 481 4485 48 10 2 2628 21 283 0 198 6 254 27 88 874 64 18 1041 2535 1 78 33 464 1450 16 43 6 21 86 10 0 262 4419 285 19 4 49 64 171 1 96 2 198 13 0 1837 142 18 8 32 6 43 142 18 0 173 63 92 974 368 42 3 22 3334 6 0 464 142 8 370 2 74 3342 14 3 260 875 36 7080 423 1 8 314 19 62 79 8 6 2 166 6792 18 0 119 41 3 772 163 78 173 22 2 324 142 4235 464 26 3 463 17 19 129 223 627 3 56 19 2348 0 324 43 3 2753 32 6 71 227 0 24 6 581 159 357 2962 4 19 62 3404 92 3786 280 1 6 1113 2 822 675 24 973 31 17 105 19 136 567 27 139 53 77 4590 0 24 7 121 4 2164 439 455 66 102 54 78 547 14 17 116 45 46 2269 744 400 44 8 7 121 4 3135 	2
3 301 46 4625 95 46 1036 142 7 33 291 46 57 7 618 8 7 1016 4 151 139 46 79 8 836 26 219 35 17 2599 46 57 12 1120 56 30 209 	4
40 25 3867 40 1622 9 12 1797 729 1 0 346 72 46 4615 8 7 10 2 1295 180 51 15 23 602 1 66 19 53 4 49 201 0 1380 421 4 30 18 282 5 200 1 422 0 24 40 237 	4
16 24 7 330 22 349 333 10 0 114 1 0 661 28 410 4 3904 70 0 957 7 5872 10 1217 1 3 103 52 620 1039 9383 2 44 106 1087 917 3 97 0 13 786 18 282 31 58 446 15 61 304 9 8 16 119 97 0 1131 1287 141 1 358 481 35 8 2700 1996 66 107 158 313 22 2 33 118 	4
66 267 170 209 14 16 7 25 276 27 106 3 6 2 74 5 38 0 7018 2108 18 46 276 14 8 7 2 33 531 23 1063 1 38 40 25 0 1 0 8453 23 12 193 	5
225 227 1 2 604 24 4 49 3 97 0 7053 208 1 8 50 2098 37 48 31 3 6 963 892 0 456 1539 8 7 1030 4 134 13 2 271 458 5 1107 63 3 105 45 	4
88 637 98 10 0 391 31 293 31 77 2148 643 5341 47 0 288 149 36 10 2 788 712 18 636 1061 9535 10 0 262 712 31 2177 1 3065 14 16 322 581 98 11 73 62 42 9 232 262 113 112 163 72 182 10 0 114 177 2 74 18 0 755 189 14 153 214 8 390 96 0 2462 393 31 58 513 44 616 281 1 95 5137 13 6098 3454 18 0 189 38 708 134 13 325 44 135 	5
276 3118 3 72 15 26 94 3 66 86 102 184 4 489 36 54 53 3 1079 2 294 16 24 10 12 983 7 0 88 264 9 3031 679 503 10 0 391 360 37 39 128 138 11 35 23 43 243 101 120 2 34 1472 531 1527 34 323 875 531 2709 132 4 49 871 1321 1 19 1468 7541 117 16 7 21 0 24 9 15 687 39 66 134 1 3907 37 60 2069 294 39 49 4 2670 44 7385 44 871 34 355 1 3 151 42 2 305 163 326 5 824 3 212 34 0 112 7 52 322 17 23 40 76 1 1525 2 179 5 2746 42 98 7 2093 883 1 1968 23 40 25 7099 42 7 168 1637 2770 1864 7 225 68 72 0 3950 0 466 100 3 72 0 1637 2770 1 0 556 4862 68 50 34 11 17 23 309 547 2 392 89 552 149 162 245 10 584 338 27 34 	5
26 3 138 1216 0 2528 35 15 49 779 4 4382 0 760 1335 400 13 0 2360 1 1266 301 671 15 2118 8 16 24 61 45 565 361 176 188 171 	5
12 468 218 37 42 18 12 724 9 239 1 8 6 235 0 1174 6 273 63 131 563 288 6804 46 2554 58 1721 1925 52 379 6 235 1 52 29 515 561 18 0 500 490 8 370 34 0 24 4850 48 89 561 26 0 1570 15 45 42 0 671 2 2168 1 45 46 1883 2614 8 6 1851 1 883 0 88 82 165 22 77 89 148 17 67 385 546 47 46 1442 1 2436 84 144 51 15 107 8 8 6 169 18 0 100 514 235 3 22 0 471 2247 3468 623 1743 2630 1 8 6 207 1 133 8 127 13 736 5 46 9678 224 13 6 168 1 8 470 131 0 183 1145 8 6 0 88 737 82 165 3 150 160 4 49 64 	5
89 25 6 225 2514 28 39 34 3 1539 84 10 0 0 1995 95 6 483 729 2 74 65 937 284 2600 25 246 151 8 141 0 1981 28 76 	4
33 308 14 8 495 8730 75 565 690 5 2 1341 35 8 705 81 26 565 8 253 472 30 347 2 8720 14 182 26 565 327 37 1480 4 21 49 32 54 5 0 53 8 12 1772 35 15 23 1699 49 49 544 1 5074 159 2 25 180 	4
15 66 134 9 0 9518 130 1844 85 15 601 48 9 0 417 3401 5 202 71 15 108 8 42 9 0 601 2 2693 7052 4850 0 648 923 3833 5 1 0 844 8 143 712 2329 401 64 1 611 117 6404 60 193 3113 47 354 4 0 74 66 360 0 585 29 15 47 2 8952 152 	4
3 72 5040 3 785 5040 0 29 7 81 144 1 77 111 431 0 196 588 7 11 0 57 7 26 618 36 33 11 17 19 2 670 9 15 4 268 155 147 15 23 429 9 60 29 3 102 3 61 45 264 861 29 14 3 19 4 42 51 3 102 77 21 10 2 1543 4 30 871 	3
804 688 597 4126 42 146 1666 523 5486 5486 	1
12 201 881 1 43 5 0 3774 7523 10 0 4882 33 29 283 200 4 146 1 85 15 39 150 45 3851 42 	5
885 605 27 16 180 251 2 125 167 885 81 319 8 0 130 7 33 1 0 609 23 113 20 68 2045 12 2809 636 724 524 42 10 52 1072 6110 4 52 524 6 33 1 40 1773 13 38 0 346 12 1173 172 8 6 0 88 524 165 80 2669 30 300 65 2327 42 	4
16 294 7 850 18 1240 57 1 29 264 31 1 187 53 3 69 30 672 47 16 24 0 106 53 17 1127 2 125 295 1 28 40 122 9 1240 53 1261 3 97 27 420 1240 27 2801 4 420 47 2 8319 1277 290 4 542 425 1 818 430 84 27 99 138 3 99 289 17 23 18 46 119 1277 290 422 10 501 430 64 27 99 4 4855 12 107 31 3 85 21 132 4 151 27 99 17 238 134 4 1775 147 3 99 18 1372 429 27 99 12 197 1343 7 335 556 449 258 34 0 229 5 556 806 450 1 95 338 4 99 18 2 1191 138 1423 15 23 121 4 143 963 369 4 1775 16 27 305 108 148 0 2765 7 1146 338 4 184 8 7 1030 4 141 3515 24 253 73 2 25 229 1898 722 34 162 197 29 0 229 264 0 776 8 2 3351 3292 44 4217 17 298 4 558 8 9 963 369 35 15 212 0 226 4 45 29 47 0 72 5 1343 8396 687 39 66 45 1240 	1
1718 619 4 0 13 0 4514 455 1 22 139 42 1335 931 10 1849 9 6199 1 764 16 24 406 91 1511 62 32 10 164 232 3 90 2 263 5365 470 133 0 3143 224 370 34 8 56 30 14 8 6 812 1 207 35 3 22 4 467 48 136 9395 8 56 30 0 413 11 8 9004 218 158 34 1869 4 108 52 198 8 39 370 34 8 22 62 1668 258 313 3 104 103 5 216 19 131 8 143 11 219 1 0 198 6 75 186 12 1492 5 342 3 90 2 332 1 104 877 19 129 5 243 229 2507 36 4563 3254 4 0 5594 27 5034 5701 864 13 0 3181 15 61 68 45 2140 69 153 491 42 249 52 754 9778 619 14 175 53 285 45 2 1343 1 2 318 312 0 4514 39 2654 204 6868 1 6255 155 0 872 18 0 426 10 418 5 2888 280 71 588 1 71 312 9749 	4
40 25 417 540 29 444 5 667 719 202 0 67 588 6 11 43 5 0 661 22 156 129 346 32 120 28 517 1873 1 853 7590 18 0 1135 366 35 16 7 2 466 45 0 29 4 49 	4
12 1507 10 4991 1 156 2150 218 87 4 2291 2731 92 8 0 180 7 50 1295 4 87 63 7 6523 319 12 198 0 8580 7 2 74 3948 169 124 159 4 0 345 7 13 0 2291 2731 9986 36 38 25 14 36 2 74 543 23 196 1 0 1009 17 1125 70 0 1683 23 233 191 66 477 75 178 393 2 76 198 404 	4
16 24 1770 20 835 6968 5 5681 2 125 697 499 4 3729 18 52 371 1 20 22 71 702 59 20 28 647 17 1039 87 163 1601 5 0 119 20 131 362 1765 110 0 342 5 54 697 1 315 20 1786 4 6 461 1 2597 3 69 470 49 64 51 20 7120 0 3207 10 0 701 5 0 0 191 23 0 88 3 99 2 2573 3261 1 69 2915 191 9 697 145 517 2 275 1192 1 11 7 733 59 3 115 51 20 18 16 4412 3 191 38 110 1203 10 791 13 9274 534 1 873 1 432 70 293 22 0 88 191 0 648 873 683 394 83 10 5681 5827 1 5904 8 514 530 1 3 436 30 3994 	5
109 42 187 118 9 0 106 53 10 232 3 287 4 887 41 38 0 53 42 51 3 6 2808 8 6 565 70 33 333 934 282 1 1355 4992 2136 25 217 631 1 21 31 1986 1 0 701 5 266 315 22 2 1576 113 631 967 576 210 9 266 3 778 160 4 134 64 3399 140 73 8 	5
16 98 1559 65 5 3010 2929 184 3 931 9 2 326 5 232 31 2 1231 3436 2883 164 232 499 83 136 24 10 516 0 227 7 153 21 1464 65 34 55 5 0 219 10 1849 1 314 30 2 166 5 2 2964 5442 4 55 63 7 274 3 66 230 8 9 315 457 5 209 0 29 291 7 40 650 171 17 66 81 19 0 2815 546 11 15 56 154 10 3010 2929 0 559 1057 270 781 3052 296 7 1787 12 193 3010 2929 328 1 16 24 353 8 124 0 4219 1396 328 23 68 214 2 96 50 25 1787 0 540 331 11 3 19 228 10 190 0 1606 280 5 3010 2929 7 793 7 0 33 766 63 3 294 1489 	4
3 150 590 3 105 1079 2 294 5 2256 92 12 106 248 14 3 90 2 473 767 187 500 118 13 6730 3769 6161 2230 1 790 20 22 2 1429 9 420 9 5 87 1 27 420 6161 240 87 4 542 1195 1 51 6730 448 2256 17 172 5 342 14 687 30 4435 15 314 19 2 74 160 9 0 1389 173 63 4596 37 4 0 67 178 494 5 0 22 4 160 43 1 2 318 369 9 52 1389 173 20 22 38 678 1 3899 2 925 160 92 54 20 109 4 0 114 4 45 55 213 1 2460 9912 92 58 188 22 1452 1 71 43 22 134 4 2622 0 1672 13 52 460 3 3379 0 1072 1 93 6 40 4194 1 662 4 4104 52 114 2616 63 6 1225 76 51 20 28 399 566 52 265 6 113 1 569 1 22 1713 770 1305 1676 20 28 38 2235 1 90 124 4 0 494 13 52 837 3 408 13 0 1378 325 1 71 570 5 44 61 1677 1596 0 2471 11 6 625 145 37 2 556 325 16 7 131 13 4138 3700 3949 1 1092 807 13 2048 5 9197 1 2 5697 5 7440 3174 18 282 79 274 0 1018 21 68 0 325 127 10 2 50 275 520 1 3 6 272 70 0 53 3 892 8 3 115 18 4 12 616 342 63 6 0 6717 63 7 59 3 22 0 106 53 3 127 42 1 7 2 756 2719 281 13 1138 144 2457 1 2 1388 13 8241 621 1 888 2 74 471 213 117 4 542 5964 4 6967 17 497 0 233 13 2 2358 679 5 7531 577 221 11 28 0 273 9645 1 105 558 807 18 12 698 1671 3 22 4 558 55 5 243 220 633 14 67 79 8 6 53 9 440 3 1071 1396 1297 1444 63 7 1010 1053 13 4277 3 2479 2 1396 1 8 6 71 588 3 6 299 2 757 5 1011 2072 1053 13 2 690 5 1036 586 1 310 984 5 2796 1411 8 6 50 435 171 794 211 12 1337 6 4828 47 38 0 1105 3 69 494 41 11 16 176 218 272 369 20 306 27 420 517 16 0 5482 3 165 855 10 2 98 369 23 15 1982 37 63 7 274 3 3419 8378 43 354 850 18 29 916 2256 3004 209 	4
1796 170 2 14 20 625 41 4 49 4 7952 1 640 20 28 148 7 25 14 7 0 1791 20 69 422 121 18 163 248 574 1 50 50 650 4947 7 60 17 610 8 20 302 8 574 75 1527 	5
4737 403 2220 14 46 533 95 845 198 7 0 1791 8 6 828 4 0 5288 13 5071 207 1247 3 140 103 54 11 949 198 3 226 4 49 64 6 2 166 1554 57 6 254 14 0 29 7 1937 214 8 217 798 4 410 78 200 18 0 100 	4
1461 67 312 761 15 132 4 96 312 70 0 2583 187 129 167 20 705 451 4 21 927 54 46 1352 89 2262 14 0 1883 2614 6 2 1180 489 4 52 600 913 36 21 2215 18 46 100 14 17 19 1693 271 476 228 0 592 4267 89 25 0 780 1 311 1319 3489 23 1278 72 0 748 2179 409 0 227 1 29 108 16 2 33 913 44 139 53 308 	4
0 908 1 3 109 42 18 2 600 490 3317 110 47 521 0 29 6 2337 33 1 3 66 86 34 239 29 3 90 16 592 1 2031 535 181 13 16 690 5 3016 14 1113 89 207 416 1 3 256 4 1933 10 0 535 914 3 56 19 10 623 1 416 35 67 4 12 152 13 16 535 181 3 56 19 4776 8 1 22 346 13 8 1 835 2 280 10 5607 1212 2 50 25 664 2882 3 1640 10 72 13 0 592 2031 535 181 3 56 13 8 18 2780 3164 1 987 2080 4 2570 3888 13 8 8 6 68 76 563 18 0 316 1090 0 1174 7 26 89 1 0 112 6 569 1 113 1 833 1785 13 46 1 4164 3253 7 11 351 5 0 4025 7208 3 43 354 9 0 4822 413 11 16 24 6 828 13 1032 928 5017 471 9414 849 54 6797 1939 4 46 2899 803 0 908 1 3 182 1007 822 1365 346 140 833 8392 122 521 438 4751 41 5 24 10 16 1224 1 28 2 74 110 70 0 570 5 8630 0 29 6 214 0 562 1 0 1187 316 18 2 600 490 6 2 76 721 47 15 102 18 0 147 825 4329 2111 	4
341 1233 3 72 15 852 476 86 51 826 352 12 193 7 0 95 535 520 13 3712 765 299 18 2 1250 5 270 13 689 481 1 2560 1297 2279 13 55 323 629 3174 12 805 7 2091 628 82 62 4 164 1022 1 38 23 237 29 264 7 235 57 7 113 1 1021 1 3 81 558 1397 209 4 15 12 255 	5
3 19 62 4 1931 573 138 51 2662 320 190 106 0 432 7 168 58 4597 5 9198 0 937 1 5 190 235 1330 1 5710 1 3 72 0 29 2 851 5 3826 1 998 1359 16 187 53 3 22 2 198 13 4924 3115 1595 126 1523 5285 2243 6095 1 2569 1290 18 4833 12 176 3198 22 223 543 1 38 28 25 14 43 5 12 3198 172 91 260 204 198 6 39 2 1841 0 221 28 2 402 952 3 987 4 108 1931 2 466 404 51 3 1587 320 190 141 	4
57 7 81 33 1 0 2278 23 1 76 4 19 497 15 16 7 43 5 12 193 5242 4 134 75 17 19 2 25 242 5 202 11 7 131 10 280 1 15 61 68 45 2 6086 5 136 541 4 143 201 44 201 131 2165 202 63 7 68 168 3 19 111 22 259 394 83 2 33 183 10 0 155 167 3 19 509 42 	5
106 53 10 16 98 8 7 175 4 8086 1076 18 0 9757 5 1 9511 862 8 7 1169 4 1233 14 0 8860 481 23 116 861 0 95 7 38 471 250 0 609 23 40 113 1 69 143 0 53 4 2107 13 15 17 1748 59 15 34 35 15 23 2 466 1 69 39 6455 11 32 677 136 1695 1422 374 1 652 23 0 616 295 4 554 47 16 7 2 40 25 308 4 151 1 301 0 29 0 812 210 23 21 3014 159 34 162 78 245 23 138 2 3 69 341 17 19 2 694 11 15 485 1 0 175 1192 7 271 	4
3 61 128 11 3 287 4 72 0 24 21 26 94 136 776 109 110 32 16 545 600 27 420 746 14 140 231 4 401 5 87 42 23 2 125 641 3340 4 1636 48 0 6 18 158 93 6 654 14 41 5 8 1127 52 107 573 1 185 167 104 21 555 86 645 84 40 5475 651 175 173 1640 110 1 41 5 156 2036 71 43 50 86 427 4 1313 278 11 1919 428 42 138 24 514 1581 3748 41 376 0 3237 18 0 1052 1 1486 288 35 15 15 61 146 0 234 2528 51 8 427 4097 1 4927 138 2 166 9681 594 13 0 112 35 15 23 110 117 3 56 19 4 128 15 386 212 234 10 42 1559 37 5 2 759 1254 631 182 70 58 2114 10 40 1007 40 1964 	3
3 6 2912 9 2 604 891 4 170 31 2 753 15 1393 1 3 640 70 6587 930 110 0 5297 157 603 92 5902 55 295 18 46 1229 3 6 560 597 3586 70 0 57 3 901 1 85 21 987 18 1430 51 3 515 0 1007 1301 633 0 582 6 300 2 940 1168 13 58 1868 0 1608 1 156 1168 2385 0 203 6 738 3 855 54 1269 211 217 155 1 0 1007 1301 115 21 19 0 2026 4906 4 3837 37 13 2 641 1676 86 31 3 6 5902 295 2391 10 418 5 0 582 51 3 6 1157 0 203 93 115 1254 219 215 4 128 590 8 7 40 1306 4 1243 365 395 14 3 69 21 693 12 439 42 3 115 154 362 295 3 256 4 485 1 131 795 5 0 3203 3 19 398 0 446 3522 222 4 2400 41 4 84 4 154 41 123 4 1192 46 295 320 78 9864 3 85 21 212 17 216 718 2 1134 889 4 0 1343 1298 382 57 27 16 180 	1
0 130 42 7 585 36 21 178 14 36 21 0 88 130 82 165 22 393 6 8 214 9 2 940 130 71 3 935 13 2 2557 331 1393 694 26 3 150 1448 75 94 54 2 271 9 37 183 3 56 253 21 134 64 141 35 8 6 18 12 4488 68 12 130 6 2 74 166 1751 18 0 614 8 6 2431 14 3 6 622 11 17 299 37 833 1751 130 27 0 236 5 12 195 10 413 17 204 648 130 1 105 86 1660 8 41 4 87 79 8 22 2 1289 10 0 614 	3
8 495 38 310 209 9 0 895 9 0 191 1584 0 29 216 30 341 26 94 116 1 0 242 7 40 1085 14 35 15 23 410 4 2864 2 580 1 677 75 727 16 7 2 40 1735 180 	3
6886 7 8 1377 4 170 65 83 209 12 1241 7 168 1 698 159 0 88 165 20 2175 847 380 1 22 380 134 4 0 280 4 1013 2 2665 356 11 22 4455 41 5 0 2665 686 3500 204 750 6 574 9 387 70 54 3406 1 91 50 818 820 1 1515 376 13 264 1 3235 15 102 0 5689 16 6 2 280 272 5 831 1 428 167 51 17 23 9121 17 96 4 1697 2 373 43 2270 21 91 7 1312 1 40 2580 51 91 6 1157 91 772 0 396 22 2 1067 4 8 1 452 64 158 47 204 4640 1 2836 8 9 713 12 1241 448 380 27 963 420 4 407 380 156 640 598 91 907 1539 156 31 0 280 13 0 310 3136 2227 1 733 184 93 931 86 171 91 22 187 62 32 2 419 499 1 441 156 320 123 4 1013 8 110 0 803 9 271 16 388 50 7 0 5 59 315 1588 1 729 10 2 430 380 9 136 201 1019 15 314 226 486 13 	5
109 70 16 490 4 714 2 125 1049 0 402 354 6 0 2720 2087 2938 89 273 35 15 304 37 68 22 2 363 2720 1 58 234 4249 2438 3 103 17 386 30 1012 279 45 0 2087 2938 	4
1953 0 8144 190 5902 524 42 18 571 118 711 9 4372 22 2 827 5428 147 3 1953 33 210 1 283 1181 0 78 1195 421 4 30 849 54 46 29 31 182 40 25 16 7 2 74 41 5 12 626 26 66 102 123 428 3 69 30 451 4 404 70 14 35 3 99 165 5539 338 1 226 2 74 8527 16 7 2 33 74 308 	4
6 21 1116 347 2 350 183 10 2 602 712 92 55 602 12 355 1 3 28 6 0 106 24 20 2175 847 11 6 140 842 46 139 100 27 420 9 3767 20 228 0 1210 297 1043 1 2779 736 4599 0 1427 8359 20 185 228 0 655 1 1110 207 0 3704 2925 11 12 355 22 1 11 3 22 4 1262 6 68 40 10 2 76 3077 1032 142 12 890 130 6 0 88 43 3 19 22 10 144 546 18 2 40 207 440 0 1227 3116 10 363 142 28 883 4 128 20 302 16 24 21 39 889 4 0 168 29 14 68 0 227 314 30 10 2 602 177 14 140 76 1 1187 1 0 33 112 120 28 40 253 1805 42 163 602 562 	5
3 103 4843 7 133 1 33 3 72 0 3404 280 0 98 7 548 786 5118 23 883 13 279 126 1 786 1247 0 3010 2929 1057 270 781 23 3451 0 142 18 0 1057 270 781 7 26 676 3 104 151 84 38 157 3 66 45 38 5 0 178 368 18 4843 3 103 243 101 23 883 927 	4
6 0 106 24 11 3 165 109 4 693 65 83 1280 18 2 2006 17 23 225 0 24 7 322 1197 1 930 1 204 1173 5510 185 22 46 1128 27 3343 12 691 1 131 8 268 1530 3 19 149 1619 9 5251 1219 14 428 718 13 5510 54 598 41 13 204 2428 3858 220 91 428 22 0 4 5311 8 930 56 1113 2245 559 12 691 517 8 833 1 21 1629 204 371 423 14 249 3 90 201 1 6638 8 18 12 371 0 589 6 3562 106 403 3 50 462 3 104 555 81 662 55 335 556 1618 147 3 596 1 3 81 438 34 58 9998 2058 6710 346 61 428 30 247 5672 0 3207 10 0 751 1 17 23 54 0 6440 200 15 69 165 557 11 34 2 24 4 45 46 2006 14 132 53 1 919 646 4 46 268 27 0 262 53 16 24 7 9991 85 38 11 381 75 719 14 3 150 128 11 3 90 152 47 84 18 11 412 	4
3 109 9 139 13 12 7874 93 22 0 810 2364 1 3 22 2 95 3579 13 358 2515 142 20 185 319 52 731 	4
3 72 2717 287 4 49 4 630 4208 18 636 426 1 4667 1257 437 43 157 17 28 75 330 4 143 12 255 1 3 10 9 20 1722 2717 1370 1 19 62 647 38 5 52 7126 1 5097 32 149 0 112 7 560 113 1 17 170 0 88 5097 9 2 40 574 236 3 482 230 16 1815 1529 110 136 8 7 560 338 4 6539 114 747 4 49 9 161 188 92 	5
3991 687 407 37 274 5265 7 0 88 1532 203 1801 7 0 262 9 163 43 0 1353 23 81 394 1252 83 78 4122 791 0 57 7 81 1532 7 267 2455 1160 83 78 3684 10 0 177 478 36 34 2 43 404 375 9 2736 90 4 19 8 34 9736 1 1 2410 210 1 1107 1 124 66 102 12 484 289 37 4 1079 2 294 1578 	4
20 349 10 0 626 26 28 739 4 146 2 137 24 13 2 233 1362 5 624 309 7327 3082 23 2 166 5083 14 20 34 4 401 18 0 316 44 0 1168 1346 606 0 114 63 23 273 16 53 5 419 7893 345 23 940 1074 31 7 0 3282 7266 208 195 178 14 2 208 7 39 2 208 442 140 46 100 8 421 63 3 488 136 24 4 85 9 0 106 125 824 31 17 3178 50 72 46 6231 4 2357 202 376 516 624 3401 5 584 202 145 7 21 67 251 2 207 2351 14 7309 4 12 72 5 38 200 5431 2 96 	4
685 661 28 2 988 5 1592 48 4472 10 205 1063 105 151 14 256 4 277 41 0 631 18 2 571 118 6881 715 631 5 1076 10 2914 129 1854 75 186 552 695 1813 13 215 4 268 544 695 1 2 125 1015 4570 8741 4 443 9 2 199 0 1333 1395 131 8 58 519 1658 4 1 0 118 27 1862 13 55 33 2460 1 349 2552 47 1348 7891 	2
1462 0 33 29 3 72 197 137 1903 423 29 25 502 17 19 2 74 2458 1 108 280 624 722 442 38 4901 17 104 50 2763 0 57 71 4947 80 30 64 9 0 29 8 386 30 143 41 175 53 171 1499 55 7127 120 6 1268 13 7184 5030 37 2527 1465 3183 4 37 9 12 294 3 669 0 484 3505 154 15 1 1697 15 122 0 2582 65 2487 3 669 65 101 665 12 294 1 496 290 47 16 98 25 29 990 39 45 8 4 49 4 9024 2315 1 0 701 5 0 5617 110 27 15 45 43 354 1 71 65 5 12 439 1748 123 4 222 1037 	1
3 6 40 431 12 187 152 27 142 3 97 2 815 1 1220 135 13 95 3 103 0 3368 28 47 2 125 547 499 71 229 1 0 1284 95 390 19 62 10 0 3427 1 321 18 0 346 291 115 301 46 749 1 135 6 894 	2
16 24 7 225 1625 207 29 641 1 237 1303 1338 	5
16 7 2 1081 487 359 98 13 2 789 212 0 29 7 153 597 576 9 162 5 0 751 210 23 417 1 29 7 318 122 9 0 38 157 161 188 4 0 2205 361 0 2004 15 150 45 174 16 24 8 7 565 26 1429 7 230 0 29 7 2751 31 998 2134 0 88 310 700 4 19 9 0 106 248 7 0 1661 208 358 1319 311 2180 980 2661 241 700 69 579 0 308 1 579 0 2754 9 732 13 630 2 465 	5
1241 1 3 81 404 42 18 52 4 2743 2743 670 35 15 529 228 716 6600 16 7 2 33 308 992 36 2 284 325 205 2 3037 167 4936 83 36 299 13 2 337 5 972 1 144 765 34 1002 1575 2140 1110 534 11 15 61 1510 10 0 325 3 230 997 0 323 142 11 73 902 621 10 8 457 5 20 68 22 0 5808 284 135 63 6 1716 25 169 7 144 1 207 13 33 57 108 148 15 143 6549 9 0 6195 1763 31 716 5642 5181 7 4941 1156 	5
3 19 67 62 42 249 1 8 6 9 2 400 199 145 1966 4 2 801 14 16 24 7 12 261 5 887 35 15 23 2 1387 64 114 120 7356 365 4371 73 2 233 242 5 1 3087 333 11 327 12 1337 1706 80 117 3 463 3 39 72 15 478 36 18 0 262 426 31 12 193 7979 244 123 104 3 21 34 0 1015 3101 124 3 50 72 11 8 7 2 50 234 280 1004 174 2 114 0 3203 307 37 1588 4 2664 878 5 4659 32 888 43 157 3 69 30 11 651 120 2463 156 233 3117 4 0 114 3 69 226 4 49 51 8 7 187 571 4 905 55 8709 1 7376 16 1239 5 2 114 16 7 0 261 5 24 285 718 51 3 71 776 349 10 0 1849 	4
150 160 4 49 42 141 22 0 377 6159 1 55 748 1411 1466 285 1079 65 31 3 96 223 200 18 0 100 14 59 3 115 19 6 133 	5
